timestamp,tps,map,air_temp,engine_temp,oil_pressure,fuel_pressure,water_pressure,gear,exhaust_o2,rpm,oil_temp1,pit_limit,wheel_speed_fr,wheel_speed_fl,wheel_speed_rr,wheel_speed_rl,tc_slip,tc_retard,tc_cut,heading,shock_fr,shock_fl,shock_rr,shock_rl,g_accel,g_lateral,yaw_rate_frontal,yaw_rate_lateral,lambda_correction,fuel_flow_total,inj_time_bank_a,inj_time_bank_b,oil_temp2,trans_temp,fuel_consumption,brake_pressure,latitude,longitude,distance_km,gps_speed_knots
1762305456.8872743,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.8873553,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.8874235,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.8874598,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.8875122,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.8875659,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.887624,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.8876574,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.895894,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.895909,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.8959267,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.8959382,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.895949,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.8959599,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.8959715,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.895982,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.8996782,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.8996956,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.899711,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.8997262,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.8997395,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.8997526,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.899766,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.8997786,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9040391,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9041152,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9042063,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.904253,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9042866,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.904321,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9043536,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9043853,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.913598,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9136283,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9136572,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9136844,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.913712,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9137394,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9137669,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.913794,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9208355,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.920868,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9208944,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9209268,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9209595,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9209933,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9210253,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9210525,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9274712,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9274893,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9275055,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.92752,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.927534,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9275486,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9275622,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.927576,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.931402,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.931424,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9314423,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9314606,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9314783,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9314957,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9315126,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.931529,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.9364073,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.936428,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
1762305456.936449,0.0,0.0,0.0,0.0,0.2,3.969,0.0,0,1.0,1000.0,0.0,False,0.0,0.0,0.0,0.0,32767,11,0,3,-0.001,0.0,0.0,0.0,0.0,0.2,3969,0,0,1000,10.0,0.0,0.0,0.0,0,0.0,nan,1.5414283107572988e-44,56.511865302631584,0.0
